index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
209,7.48579813,51.44410576,278.13,62.1,26.00,-70.00,-5.00,7.485975,51.441898,1845.000000
210,7.48589021,51.44424862,277.73,58.392,30.00,-69.00,-5.00,7.485975,51.441898,1845.000000
211,7.48597985,51.44437200,277.43,54.792,30.00,-69.00,-5.00,7.485975,51.441898,1845.000000
212,7.48608632,51.44450073,276.87,52.236,29.00,-69.00,-5.00,7.485975,51.441898,1845.000000
213,7.48622605,51.44459494,276.35,49.104,29.00,-69.00,-5.00,7.485975,51.441898,1845.000000
214,7.48636432,51.44467246,275.60,49.176,26.00,-75.00,-6.00,7.485975,51.441898,1845.000000
215,7.48653829,51.44470251,274.70,48.132,26.00,-75.00,-6.00,7.485975,51.441898,1845.000000
216,7.48671708,51.44470891,274.03,46.548,29.00,-78.00,-5.00,7.485975,51.441898,1845.000000
217,7.48690889,51.44469312,273.72,46.08,29.00,-78.00,-5.00,7.485975,51.441898,1845.000000
218,7.48708412,51.44465039,272.81,47.484,29.00,-79.00,-5.00,7.485975,51.441898,1845.000000
219,7.48722792,51.44459315,271.99,47.952,29.00,-79.00,-5.00,7.485975,51.441898,1845.000000
220,7.48736629,51.44450691,271.17,49.068,27.00,-64.00,-6.00,7.485975,51.441898,1845.000000
221,7.48745233,51.44441174,270.42,49.392,27.00,-64.00,-6.00,7.485975,51.441898,1845.000000
222,7.48749736,51.44430596,269.65,48.096,32.00,-64.00,-5.00,7.485975,51.441898,1845.000000
223,7.48749444,51.44417439,268.96,48.456,32.00,-64.00,-5.00,7.485975,51.441898,1845.000000
224,7.48744391,51.44407555,268.32,49.5,32.00,-64.00,-5.00,7.485975,51.441898,1845.000000
225,7.48734856,51.44398190,267.91,49.932,33.00,-62.00,-6.00,7.485975,51.441898,1845.000000
226,7.48722706,51.44387322,267.58,52.524,33.00,-62.00,-6.00,7.485975,51.441898,1845.000000
227,7.48705265,51.44381789,266.98,51.732,32.00,-74.00,-6.00,7.485975,51.441898,1845.000000
228,7.48684354,51.44378477,266.31,52.632,32.00,-74.00,-6.00,7.485975,51.441898,1845.000000
229,7.48661725,51.44376057,265.36,54.324,30.00,-74.00,-5.00,7.485975,51.441898,1845.000000
230,7.48640117,51.44374762,264.63,57.096,30.00,-74.00,-5.00,7.485975,51.441898,1845.000000
231,7.48617427,51.44373809,263.90,59.688,30.00,-76.00,-6.00,7.485975,51.441898,1845.000000
232,7.48594293,51.44373068,263.51,62.64,30.00,-76.00,-6.00,7.485975,51.441898,1845.000000
233,7.48569023,51.44372267,263.25,65.88,24.00,-77.00,-6.00,7.485975,51.441898,1845.000000
234,7.48541857,51.44371857,263.24,65.196,24.00,-77.00,-6.00,7.485975,51.441898,1845.000000
235,7.48511478,51.44371250,261.67,68.184,25.00,-77.00,-8.00,7.485975,51.441898,1845.000000
236,7.48483223,51.44371863,260.71,68.184,25.00,-77.00,-8.00,7.485975,51.441898,1845.000000
237,7.48452966,51.44372355,260.71,77.256,22.00,-84.00,-7.00,7.485975,51.441898,1845.000000
