index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
168,7.46518019,51.51784656,150.12,37.944,25.00,-82.00,-6.00,7.467179,51.518675,2630.000000
169,7.46501390,51.51785448,148.68,40.176,25.00,-82.00,-6.00,7.467179,51.518675,2630.000000
170,7.46486740,51.51785658,146.78,37.764,25.00,-82.00,-6.00,7.467179,51.518675,2630.000000
171,7.46471468,51.51785411,144.43,40.644,18.00,-79.00,-6.00,7.467179,51.518675,2630.000000
172,7.46455483,51.51784560,142.36,43.812,18.00,-79.00,-6.00,7.467179,51.518675,2630.000000
173,7.46438819,51.51783164,140.20,43.848,10.00,-83.00,-7.00,7.467179,51.518675,2630.000000
174,7.46422311,51.51781219,138.38,43.992,10.00,-83.00,-7.00,7.467179,51.518675,2630.000000
175,7.46405879,51.51778523,136.86,43.992,7.00,-84.00,-6.00,7.467179,51.518675,2630.000000
176,7.46390124,51.51774313,136.63,43.668,7.00,-84.00,-6.00,7.467179,51.518675,2630.000000
177,7.46379070,51.51764710,128.80,47.34,10.00,-87.00,-8.00,7.467179,51.518675,2630.000000
178,7.46361264,51.51762245,140.23,47.7,10.00,-87.00,-8.00,7.467179,51.518675,2630.000000
179,7.46346569,51.51757483,144.28,46.116,16.00,-86.00,-7.00,7.467179,51.518675,2630.000000
180,7.46330681,51.51752600,149.17,47.916,16.00,-86.00,-7.00,7.467179,51.518675,2630.000000
181,7.46314588,51.51747546,154.05,49.212,13.00,-84.00,-7.00,7.467179,51.518675,2630.000000
182,7.46297399,51.51742411,158.21,50.04,13.00,-84.00,-7.00,7.467179,51.518675,2630.000000
183,7.46278843,51.51737779,161.49,51.66,17.00,-77.00,-7.00,7.467179,51.518675,2630.000000
184,7.46259318,51.51732982,163.17,53.784,17.00,-77.00,-7.00,7.467179,51.518675,2630.000000
185,7.46240922,51.51727919,163.63,48.024,31.00,-81.00,-7.00,7.467179,51.518675,2630.000000
186,7.46222217,51.51722681,164.07,48.204,31.00,-81.00,-7.00,7.467179,51.518675,2630.000000
187,7.46203207,51.51718193,164.05,46.908,10.00,-84.00,-8.00,7.467179,51.518675,2630.000000
188,7.46176561,51.51713882,164.04,46.908,10.00,-84.00,-8.00,7.467179,51.518675,2630.000000
189,7.46154468,51.51710551,164.52,46.944,-5.00,-86.00,-9.00,7.467179,51.518675,2630.000000
190,7.46134621,51.51705898,164.62,48.42,-5.00,-86.00,-9.00,7.467179,51.518675,2630.000000
191,7.46115350,51.51700971,163.21,48.42,-5.00,-86.00,-9.00,7.467179,51.518675,2630.000000
192,7.46096824,51.51696414,162.01,47.232,4.00,-87.00,-12.00,7.457294,51.515107,860.000000
193,7.46079507,51.51693395,159.74,45.792,4.00,-87.00,-12.00,7.457294,51.515107,860.000000
194,7.46060876,51.51689803,157.45,47.628,-5.00,-79.00,-15.00,7.457723,51.519255,860.000000
195,7.46040644,51.51686768,154.36,49.176,-5.00,-79.00,-15.00,7.457723,51.519255,860.000000
196,7.46020456,51.51683432,151.59,50.184,-4.00,-81.00,-15.00,7.457723,51.519255,860.000000
197,7.45877390,51.51639770,127.10,46.8,-4.00,-81.00,-15.00,7.457723,51.519255,860.000000
198,7.45982506,51.51676861,146.60,49.284,-4.00,-82.00,-15.00,7.457723,51.519255,860.000000
199,7.45962225,51.51673615,144.30,51.66,-4.00,-82.00,-15.00,7.457723,51.519255,860.000000
