index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
182,7.46429991,51.50984753,157.39,25.812,14.00,-88.00,-8.00,7.461705,51.509780,2680.000000
183,7.46445474,51.50984789,158.22,33.264,14.00,-88.00,-8.00,7.461705,51.509780,2680.000000
184,7.46458306,51.50985330,159.02,33.264,14.00,-89.00,-8.00,7.461705,51.509780,2680.000000
185,7.46473172,51.50985493,159.61,36.648,14.00,-89.00,-8.00,7.461705,51.509780,2680.000000
186,7.46488508,51.50985324,159.15,37.8,14.00,-89.00,-8.00,7.461705,51.509780,2680.000000
187,7.46505083,51.50984807,158.24,40.248,12.00,-89.00,-9.00,7.461705,51.509780,2680.000000
188,7.46523390,51.50984458,157.79,42.552,12.00,-89.00,-9.00,7.461705,51.509780,2680.000000
189,7.46540105,51.50983961,158.09,39.24,16.00,-90.00,-8.00,7.461705,51.509780,2680.000000
190,7.46556123,51.50983312,157.94,37.44,16.00,-90.00,-8.00,7.461705,51.509780,2680.000000
191,7.46573369,51.50982555,157.53,39.528,17.00,-87.00,-8.00,7.461705,51.509780,2680.000000
192,7.46590064,51.50981710,157.61,39.78,17.00,-87.00,-8.00,7.461705,51.509780,2680.000000
193,7.46607189,51.50981122,157.39,38.952,21.00,-83.00,-7.00,7.461705,51.509780,2680.000000
194,7.46625853,51.50980516,156.58,44.244,21.00,-83.00,-7.00,7.461705,51.509780,2680.000000
195,7.46646398,51.50980163,155.72,48.78,24.00,-84.00,-8.00,7.461705,51.509780,2680.000000
196,7.46667455,51.50979876,155.15,51.66,24.00,-84.00,-8.00,7.461705,51.509780,2680.000000
197,7.46687442,51.50979400,154.93,49.464,24.00,-86.00,-9.00,7.461705,51.509780,2680.000000
198,7.46845142,51.50976691,153.48,43.488,22.00,-87.00,-8.00,7.461705,51.509780,2680.000000
199,7.46860649,51.50977828,153.46,40.572,14.00,-88.00,-7.00,7.461705,51.509780,2680.000000
200,7.46876578,51.50981872,153.52,42.192,14.00,-88.00,-7.00,7.461705,51.509780,2680.000000
201,7.46892998,51.50986601,153.25,45.144,4.00,-92.00,-9.00,7.461705,51.509780,2680.000000
202,7.46909547,51.50991975,152.61,46.692,4.00,-92.00,-9.00,7.461705,51.509780,2680.000000
203,7.46926678,51.50998215,152.47,47.916,1.00,-92.00,-14.00,7.461705,51.509780,2680.000000
204,7.46944369,51.51005061,152.29,49.824,1.00,-92.00,-14.00,7.461705,51.509780,2680.000000
205,7.46961651,51.51011923,152.06,49.68,-4.00,-91.00,-9.00,7.461705,51.509780,2680.000000
206,7.46978633,51.51018860,152.10,49.896,-4.00,-91.00,-9.00,7.461705,51.509780,2680.000000
207,7.46995453,51.51026106,152.12,50.148,-4.00,-91.00,-9.00,7.461705,51.509780,2680.000000
208,7.46995453,51.51026106,152.12,50.148,-5.00,-97.00,-11.00,7.461705,51.509780,2680.000000
209,7.47026425,51.51038465,154.26,42.372,-5.00,-97.00,-11.00,7.461705,51.509780,2680.000000
210,7.47040776,51.51044743,155.20,41.904,-1.00,-100.00,-9.00,7.474795,51.512835,2680.000000
211,7.47059065,51.51052595,156.96,41.904,-1.00,-100.00,-9.00,7.474795,51.512835,2680.000000
212,7.47072115,51.51058957,158.90,36.612,3.00,-103.00,-10.00,7.474795,51.512835,2680.000000
213,7.47082395,51.51064183,160.24,29.232,3.00,-103.00,-10.00,7.474795,51.512835,2680.000000
214,7.47087768,51.51068664,159.88,22.716,6.00,-104.00,-8.00,7.474795,51.512835,2680.000000
215,7.47091476,51.51072120,158.50,18.072,6.00,-104.00,-8.00,7.474795,51.512835,2680.000000
216,7.47094787,51.51075469,156.75,16.992,6.00,-105.00,-9.00,7.474795,51.512835,2680.000000
217,7.47097091,51.51078187,156.58,12.348,6.00,-105.00,-9.00,7.474795,51.512835,2680.000000
218,7.47099680,51.51080869,156.43,10.836,8.00,-101.00,-8.00,7.474795,51.512835,2680.000000
219,7.47101587,51.51082716,156.23,9,8.00,-101.00,-8.00,7.474795,51.512835,2680.000000
220,7.47102971,51.51084084,156.02,6.984,11.00,-103.00,-9.00,7.474795,51.512835,2680.000000
221,7.47103767,51.51084556,155.85,3.78,11.00,-103.00,-9.00,7.474795,51.512835,2680.000000
222,7.47103767,51.51084556,155.83,0,9.00,-103.00,-9.00,7.474795,51.512835,2680.000000
223,7.47103767,51.51084556,155.80,0,9.00,-103.00,-9.00,7.474795,51.512835,2680.000000
224,7.47103767,51.51084556,155.76,0,8.00,-104.00,-8.00,7.474795,51.512835,2680.000000
225,7.47103767,51.51084556,155.71,0,8.00,-104.00,-8.00,7.474795,51.512835,2680.000000
226,7.47103767,51.51084556,155.66,0,9.00,-104.00,-10.00,7.474795,51.512835,2680.000000
227,7.47103767,51.51084556,155.61,0,9.00,-104.00,-10.00,7.474795,51.512835,2680.000000
228,7.47103767,51.51084556,155.56,0,9.00,-104.00,-10.00,7.474795,51.512835,2680.000000
229,7.47103767,51.51084556,155.52,0,10.00,-103.00,-9.00,7.474795,51.512835,2680.000000
230,7.47103767,51.51084556,155.11,0,10.00,-103.00,-9.00,7.474795,51.512835,2680.000000
231,7.47103767,51.51084556,154.71,0,8.00,-104.00,-10.00,7.474795,51.512835,2680.000000
232,7.47103767,51.51084556,154.37,0,8.00,-104.00,-10.00,7.474795,51.512835,2680.000000
233,7.47114680,51.51098534,150.71,23.004,29.00,-101.00,-6.00,7.474795,51.512835,2680.000000
234,7.47120344,51.51103376,147.68,25.812,29.00,-101.00,-6.00,7.474795,51.512835,2680.000000
235,7.47126975,51.51108854,145.03,30.564,20.00,-99.00,-7.00,7.474795,51.512835,2680.000000
236,7.47135734,51.51115535,142.70,38.016,20.00,-99.00,-7.00,7.474795,51.512835,2680.000000
