,SINR,RSRP,RSRQ,Power
665,23.75,-65.55,-12.9,-44.97
666,23.75,-65.55,-12.9,-44.97
667,23.75,-65.55,-12.9,-44.97
668,23.75,-65.55,-12.9,-44.97
669,23.75,-65.55,-12.9,-44.97
670,23.75,-65.55,-12.9,-44.97
671,23.75,-65.55,-12.9,-44.97
672,27.42,-66.13,-12.94,-45.41
673,27.42,-66.13,-12.94,-45.41
674,27.42,-66.13,-12.94,-45.41
675,27.42,-66.13,-12.94,-45.41
676,27.42,-66.13,-12.94,-45.41
677,27.42,-66.13,-12.94,-45.41
678,27.42,-66.13,-12.94,-45.41
679,27.42,-66.13,-12.94,-45.41
680,25.92,-64.53,-13.02,-43.76
681,25.92,-64.53,-13.02,-43.76
682,25.92,-64.53,-13.02,-43.76
683,25.92,-64.53,-13.02,-43.76
684,25.92,-64.53,-13.02,-43.76
685,25.92,-64.53,-13.02,-43.76
686,25.92,-64.53,-13.02,-43.76
687,25.92,-64.53,-13.02,-43.76
688,27.06,-65.29,-12.95,-44.68
689,27.06,-65.29,-12.95,-44.68
690,27.06,-65.29,-12.95,-44.68
691,27.06,-65.29,-12.95,-44.68
692,27.06,-65.29,-12.95,-44.68
693,27.06,-65.29,-12.95,-44.68
694,27.06,-65.29,-12.95,-44.68
695,27.06,-65.29,-12.95,-44.68
696,22.64,-67.55,-12.93,-47.28
697,22.64,-67.55,-12.93,-47.28
698,22.64,-67.55,-12.93,-47.28
699,22.64,-67.55,-12.93,-47.28
700,22.64,-67.55,-12.93,-47.28
701,22.64,-67.55,-12.93,-47.28
702,22.64,-67.55,-12.93,-47.28
703,22.64,-67.55,-12.93,-47.28
704,27.19,-66.85,-12.92,-46.25
705,27.19,-66.85,-12.92,-46.25
706,27.19,-66.85,-12.92,-46.25
707,27.19,-66.85,-12.92,-46.25
708,27.19,-66.85,-12.92,-46.25
709,27.19,-66.85,-12.92,-46.25
710,27.19,-66.85,-12.92,-46.25
711,27.19,-66.85,-12.92,-46.25
712,23.75,-71.89,-13.22,-51.22
713,23.75,-71.89,-13.22,-51.22
714,23.75,-71.89,-13.22,-51.22
715,23.75,-71.89,-13.22,-51.22
716,23.75,-71.89,-13.22,-51.22
717,23.75,-71.89,-13.22,-51.22
718,23.75,-71.89,-13.22,-51.22
719,23.75,-71.89,-13.22,-51.22
720,22.78,-67.63,-12.95,-47.46
721,22.78,-67.63,-12.95,-47.46
722,22.78,-67.63,-12.95,-47.46
723,22.78,-67.63,-12.95,-47.46
724,22.78,-67.63,-12.95,-47.46
725,22.78,-67.63,-12.95,-47.46
726,22.78,-67.63,-12.95,-47.46
727,22.78,-67.63,-12.95,-47.46
728,23.28,-66.5,-13.0,-46.25
729,23.28,-66.5,-13.0,-46.25
730,23.28,-66.5,-13.0,-46.25
731,23.28,-66.5,-13.0,-46.25
732,23.28,-66.5,-13.0,-46.25
733,23.28,-66.5,-13.0,-46.25
734,23.28,-66.5,-13.0,-46.25
735,23.28,-66.5,-13.0,-46.25
736,23.54,-66.57,-12.94,-46.13
737,23.54,-66.57,-12.94,-46.13
738,23.54,-66.57,-12.94,-46.13
739,23.54,-66.57,-12.94,-46.13
740,23.54,-66.57,-12.94,-46.13
741,23.54,-66.57,-12.94,-46.13
742,23.54,-66.57,-12.94,-46.13
743,23.54,-66.57,-12.94,-46.13
744,24.41,-66.01,-13.01,-45.77
745,24.41,-66.01,-13.01,-45.77
746,24.41,-66.01,-13.01,-45.77
747,24.41,-66.01,-13.01,-45.77
748,24.41,-66.01,-13.01,-45.77
749,24.41,-66.01,-13.01,-45.77
750,24.41,-66.01,-13.01,-45.77
751,24.41,-66.01,-13.01,-45.77
752,23.55,-65.39,-12.98,-45.4
753,23.55,-65.39,-12.98,-45.4
754,23.55,-65.39,-12.98,-45.4
755,23.55,-65.39,-12.98,-45.4
756,23.55,-65.39,-12.98,-45.4
757,23.55,-65.39,-12.98,-45.4
758,23.55,-65.39,-12.98,-45.4
759,23.55,-65.39,-12.98,-45.4
760,26.2,-66.95,-12.89,-46.15
761,26.2,-66.95,-12.89,-46.15
762,26.2,-66.95,-12.89,-46.15
763,26.2,-66.95,-12.89,-46.15
764,26.2,-66.95,-12.89,-46.15
765,26.2,-66.95,-12.89,-46.15
766,26.2,-66.95,-12.89,-46.15
767,26.2,-66.95,-12.89,-46.15
768,23.04,-69.45,-13.05,-48.96
769,23.04,-69.45,-13.05,-48.96
770,23.04,-69.45,-13.05,-48.96
771,23.04,-69.45,-13.05,-48.96
772,23.04,-69.45,-13.05,-48.96
773,23.04,-69.45,-13.05,-48.96
774,23.04,-69.45,-13.05,-48.96
775,23.04,-69.45,-13.05,-48.96
776,23.62,-69.45,-13.06,-49.01
777,23.62,-69.45,-13.06,-49.01
778,23.62,-69.45,-13.06,-49.01
779,23.62,-69.45,-13.06,-49.01
780,23.62,-69.45,-13.06,-49.01
781,23.62,-69.45,-13.06,-49.01
782,23.62,-69.45,-13.06,-49.01
783,23.62,-69.45,-13.06,-49.01
784,21.28,-72.02,-12.86,-51.77
785,21.28,-72.02,-12.86,-51.77
786,21.28,-72.02,-12.86,-51.77
787,21.28,-72.02,-12.86,-51.77
788,21.28,-72.02,-12.86,-51.77
789,21.28,-72.02,-12.86,-51.77
790,21.28,-72.02,-12.86,-51.77
791,21.28,-72.02,-12.86,-51.77
792,19.28,-73.16,-12.99,-52.39
793,19.28,-73.16,-12.99,-52.39
794,19.28,-73.16,-12.99,-52.39
795,19.28,-73.16,-12.99,-52.39
796,19.28,-73.16,-12.99,-52.39
797,19.28,-73.16,-12.99,-52.39
798,19.28,-73.16,-12.99,-52.39
799,19.28,-73.16,-12.99,-52.39
800,15.86,-78.63,-14.78,-57.02
801,15.86,-78.63,-14.78,-57.02
802,15.86,-78.63,-14.78,-57.02
803,15.86,-78.63,-14.78,-57.02
804,15.86,-78.63,-14.78,-57.02
805,15.86,-78.63,-14.78,-57.02
806,15.86,-78.63,-14.78,-57.02
807,15.86,-78.63,-14.78,-57.02
808,21.28,-69.3,-12.99,-48.5
809,21.28,-69.3,-12.99,-48.5
810,21.28,-69.3,-12.99,-48.5
811,21.28,-69.3,-12.99,-48.5
812,21.28,-69.3,-12.99,-48.5
813,21.28,-69.3,-12.99,-48.5
814,21.28,-69.3,-12.99,-48.5
815,21.28,-69.3,-12.99,-48.5
816,20.7,-73.35,-13.08,-52.62
817,20.7,-73.35,-13.08,-52.62
818,20.7,-73.35,-13.08,-52.62
819,20.7,-73.35,-13.08,-52.62
820,20.7,-73.35,-13.08,-52.62
821,20.7,-73.35,-13.08,-52.62
822,20.7,-73.35,-13.08,-52.62
823,20.7,-73.35,-13.08,-52.62
824,20.0,-74.87,-12.94,-54.34
825,20.0,-74.87,-12.94,-54.34
826,20.0,-74.87,-12.94,-54.34
827,20.0,-74.87,-12.94,-54.34
828,20.0,-74.87,-12.94,-54.34
829,20.0,-74.87,-12.94,-54.34
830,20.0,-74.87,-12.94,-54.34
831,20.0,-74.87,-12.94,-54.34
832,21.05,-85.65,-27.5,-50.91
833,21.05,-85.65,-27.5,-50.91
834,21.05,-85.65,-27.5,-50.91
835,21.05,-85.65,-27.5,-50.91
836,21.05,-85.65,-27.5,-50.91
837,21.05,-85.65,-27.5,-50.91
838,21.05,-85.65,-27.5,-50.91
839,21.05,-85.65,-27.5,-50.91
840,25.23,-72.9,-16.67,-48.71
841,25.23,-72.9,-16.67,-48.71
842,25.23,-72.9,-16.67,-48.71
843,25.23,-72.9,-16.67,-48.71
844,25.23,-72.9,-16.67,-48.71
845,25.23,-72.9,-16.67,-48.71
846,25.23,-72.9,-16.67,-48.71
847,25.23,-72.9,-16.67,-48.71
848,20.57,-72.06,-13.0,-51.45
849,20.57,-72.06,-13.0,-51.45
850,20.57,-72.06,-13.0,-51.45
851,20.57,-72.06,-13.0,-51.45
852,20.57,-72.06,-13.0,-51.45
853,20.57,-72.06,-13.0,-51.45
854,20.57,-72.06,-13.0,-51.45
855,20.57,-72.06,-13.0,-51.45
856,26.12,-69.3,-12.98,-48.81
857,26.12,-69.3,-12.98,-48.81
858,26.12,-69.3,-12.98,-48.81
859,26.12,-69.3,-12.98,-48.81
860,26.12,-69.3,-12.98,-48.81
861,26.12,-69.3,-12.98,-48.81
862,26.12,-69.3,-12.98,-48.81
863,26.12,-69.3,-12.98,-48.81
864,18.74,-80.37,-15.45,-57.16
865,18.74,-80.37,-15.45,-57.16
866,18.74,-80.37,-15.45,-57.16
867,18.74,-80.37,-15.45,-57.16
868,18.74,-80.37,-15.45,-57.16
869,18.74,-80.37,-15.45,-57.16
870,18.74,-80.37,-15.45,-57.16
871,18.74,-80.37,-15.45,-57.16
872,19.48,-75.05,-13.01,-54.65
873,19.48,-75.05,-13.01,-54.65
874,19.48,-75.05,-13.01,-54.65
875,19.48,-75.05,-13.01,-54.65
876,19.48,-75.05,-13.01,-54.65
877,19.48,-75.05,-13.01,-54.65
878,19.48,-75.05,-13.01,-54.65
879,19.48,-75.05,-13.01,-54.65
880,23.13,-71.58,-12.98,-51.26
881,23.13,-71.58,-12.98,-51.26
882,23.13,-71.58,-12.98,-51.26
883,23.13,-71.58,-12.98,-51.26
884,23.13,-71.58,-12.98,-51.26
885,23.13,-71.58,-12.98,-51.26
886,23.13,-71.58,-12.98,-51.26
887,23.13,-71.58,-12.98,-51.26
888,16.22,-77.37,-13.72,-56.67
889,16.22,-77.37,-13.72,-56.67
890,16.22,-77.37,-13.72,-56.67
891,16.22,-77.37,-13.72,-56.67
892,16.22,-77.37,-13.72,-56.67
893,16.22,-77.37,-13.72,-56.67
894,16.22,-77.37,-13.72,-56.67
895,16.22,-77.37,-13.72,-56.67
896,24.5,-71.41,-13.0,-51.08
897,24.5,-71.41,-13.0,-51.08
898,24.5,-71.41,-13.0,-51.08
899,24.5,-71.41,-13.0,-51.08
900,24.5,-71.41,-13.0,-51.08
901,24.5,-71.41,-13.0,-51.08
902,24.5,-71.41,-13.0,-51.08
903,24.5,-71.41,-13.0,-51.08
904,24.34,-69.38,-12.99,-49.04
905,24.34,-69.38,-12.99,-49.04
906,24.34,-69.38,-12.99,-49.04
907,24.34,-69.38,-12.99,-49.04
908,24.34,-69.38,-12.99,-49.04
909,24.34,-69.38,-12.99,-49.04
910,24.34,-69.38,-12.99,-49.04
911,24.34,-69.38,-12.99,-49.04
912,22.71,-70.8,-13.04,-50.22
913,22.71,-70.8,-13.04,-50.22
914,22.71,-70.8,-13.04,-50.22
915,22.71,-70.8,-13.04,-50.22
916,22.71,-70.8,-13.04,-50.22
917,22.71,-70.8,-13.04,-50.22
918,22.71,-70.8,-13.04,-50.22
919,22.71,-70.8,-13.04,-50.22
920,24.38,-65.0,-13.0,-44.73
921,24.38,-65.0,-13.0,-44.73
922,24.38,-65.0,-13.0,-44.73
923,24.38,-65.0,-13.0,-44.73
924,24.38,-65.0,-13.0,-44.73
925,24.38,-65.0,-13.0,-44.73
926,24.38,-65.0,-13.0,-44.73
927,24.38,-65.0,-13.0,-44.73
928,24.02,-66.93,-12.84,-46.67
929,24.02,-66.93,-12.84,-46.67
930,24.02,-66.93,-12.84,-46.67
931,24.02,-66.93,-12.84,-46.67
932,24.02,-66.93,-12.84,-46.67
933,24.02,-66.93,-12.84,-46.67
934,24.02,-66.93,-12.84,-46.67
935,24.02,-66.93,-12.84,-46.67
936,24.71,-68.03,-12.98,-47.67
937,24.71,-68.03,-12.98,-47.67
938,24.71,-68.03,-12.98,-47.67
939,24.71,-68.03,-12.98,-47.67
940,24.71,-68.03,-12.98,-47.67
941,24.71,-68.03,-12.98,-47.67
942,24.71,-68.03,-12.98,-47.67
943,24.71,-68.03,-12.98,-47.67
944,26.25,-69.33,-12.95,-48.96
945,26.25,-69.33,-12.95,-48.96
946,26.25,-69.33,-12.95,-48.96
947,26.25,-69.33,-12.95,-48.96
948,26.25,-69.33,-12.95,-48.96
949,26.25,-69.33,-12.95,-48.96
950,26.25,-69.33,-12.95,-48.96
951,26.25,-69.33,-12.95,-48.96
952,21.47,-70.76,-12.96,-50.71
953,21.47,-70.76,-12.96,-50.71
954,21.47,-70.76,-12.96,-50.71
955,21.47,-70.76,-12.96,-50.71
956,21.47,-70.76,-12.96,-50.71
957,21.47,-70.76,-12.96,-50.71
958,21.47,-70.76,-12.96,-50.71
959,21.47,-70.76,-12.96,-50.71
960,23.01,-70.87,-12.94,-50.62
961,23.01,-70.87,-12.94,-50.62
962,23.01,-70.87,-12.94,-50.62
963,23.01,-70.87,-12.94,-50.62
964,23.01,-70.87,-12.94,-50.62
965,23.01,-70.87,-12.94,-50.62
966,23.01,-70.87,-12.94,-50.62
967,23.01,-70.87,-12.94,-50.62
968,25.8,-69.24,-12.96,-49.08
969,25.8,-69.24,-12.96,-49.08
970,25.8,-69.24,-12.96,-49.08
971,25.8,-69.24,-12.96,-49.08
972,25.8,-69.24,-12.96,-49.08
973,25.8,-69.24,-12.96,-49.08
974,25.8,-69.24,-12.96,-49.08
975,25.8,-69.24,-12.96,-49.08
976,24.28,-68.32,-13.37,-48.11
977,24.28,-68.32,-13.37,-48.11
978,24.28,-68.32,-13.37,-48.11
979,24.28,-68.32,-13.37,-48.11
980,24.28,-68.32,-13.37,-48.11
981,24.28,-68.32,-13.37,-48.11
982,24.28,-68.32,-13.37,-48.11
983,24.28,-68.32,-13.37,-48.11
984,24.31,-70.07,-12.96,-49.86
985,24.31,-70.07,-12.96,-49.86
986,24.31,-70.07,-12.96,-49.86
987,24.31,-70.07,-12.96,-49.86
988,24.31,-70.07,-12.96,-49.86
989,24.31,-70.07,-12.96,-49.86
990,24.31,-70.07,-12.96,-49.86
991,24.31,-70.07,-12.96,-49.86
992,25.85,-67.61,-12.97,-47.57
993,25.85,-67.61,-12.97,-47.57
994,25.85,-67.61,-12.97,-47.57
995,25.85,-67.61,-12.97,-47.57
996,25.85,-67.61,-12.97,-47.57
997,25.85,-67.61,-12.97,-47.57
998,25.85,-67.61,-12.97,-47.57
999,25.85,-67.61,-12.97,-47.57
1000,23.23,-67.78,-12.91,-47.99
1001,23.23,-67.78,-12.91,-47.99
1002,23.23,-67.78,-12.91,-47.99
1003,23.23,-67.78,-12.91,-47.99
1004,23.23,-67.78,-12.91,-47.99
1005,23.23,-67.78,-12.91,-47.99
1006,23.23,-67.78,-12.91,-47.99
1007,23.23,-67.78,-12.91,-47.99
1008,23.8,-66.53,-12.92,-46.48
1009,23.8,-66.53,-12.92,-46.48
1010,23.8,-66.53,-12.92,-46.48
1011,23.8,-66.53,-12.92,-46.48
1012,23.8,-66.53,-12.92,-46.48
1013,23.8,-66.53,-12.92,-46.48
1014,23.8,-66.53,-12.92,-46.48
1015,23.8,-66.53,-12.92,-46.48
1016,23.04,-72.36,-14.29,-50.79
1017,23.04,-72.36,-14.29,-50.79
1018,23.04,-72.36,-14.29,-50.79
1019,23.04,-72.36,-14.29,-50.79
1020,23.04,-72.36,-14.29,-50.79
1021,23.04,-72.36,-14.29,-50.79
1022,23.04,-72.36,-14.29,-50.79
1023,23.04,-72.36,-14.29,-50.79
1024,23.08,-65.91,-12.95,-45.55
1025,23.08,-65.91,-12.95,-45.55
1026,23.08,-65.91,-12.95,-45.55
1027,23.08,-65.91,-12.95,-45.55
1028,23.08,-65.91,-12.95,-45.55
1029,23.08,-65.91,-12.95,-45.55
1030,23.08,-65.91,-12.95,-45.55
1031,23.08,-65.91,-12.95,-45.55
1032,26.61,-67.9,-12.97,-47.55
1033,26.61,-67.9,-12.97,-47.55
1034,26.61,-67.9,-12.97,-47.55
1035,26.61,-67.9,-12.97,-47.55
1036,26.61,-67.9,-12.97,-47.55
1037,26.61,-67.9,-12.97,-47.55
1038,26.61,-67.9,-12.97,-47.55
1039,26.61,-67.9,-12.97,-47.55
1040,24.59,-68.48,-13.13,-47.57
1041,24.59,-68.48,-13.13,-47.57
1042,24.59,-68.48,-13.13,-47.57
1043,24.59,-68.48,-13.13,-47.57
1044,24.59,-68.48,-13.13,-47.57
1045,24.59,-68.48,-13.13,-47.57
1046,24.59,-68.48,-13.13,-47.57
1047,24.59,-68.48,-13.13,-47.57
1048,22.03,-70.85,-12.93,-51.14
1049,22.03,-70.85,-12.93,-51.14
1050,22.03,-70.85,-12.93,-51.14
1051,22.03,-70.85,-12.93,-51.14
1052,22.03,-70.85,-12.93,-51.14
1053,22.03,-70.85,-12.93,-51.14
1054,22.03,-70.85,-12.93,-51.14
1055,22.03,-70.85,-12.93,-51.14
1056,25.51,-68.2,-13.04,-48.39
1057,25.51,-68.2,-13.04,-48.39
1058,25.51,-68.2,-13.04,-48.39
1059,25.51,-68.2,-13.04,-48.39
1060,25.51,-68.2,-13.04,-48.39
1061,25.51,-68.2,-13.04,-48.39
1062,25.51,-68.2,-13.04,-48.39
1063,25.51,-68.2,-13.04,-48.39
1064,25.4,-67.37,-12.98,-47.4
1065,25.4,-67.37,-12.98,-47.4
1066,25.4,-67.37,-12.98,-47.4
1067,25.4,-67.37,-12.98,-47.4
1068,25.4,-67.37,-12.98,-47.4
1069,25.4,-67.37,-12.98,-47.4
1070,25.4,-67.37,-12.98,-47.4
1071,25.4,-67.37,-12.98,-47.4
1072,27.67,-65.67,-12.98,-45.36
1073,27.67,-65.67,-12.98,-45.36
1074,27.67,-65.67,-12.98,-45.36
1075,27.67,-65.67,-12.98,-45.36
1076,27.67,-65.67,-12.98,-45.36
1077,27.67,-65.67,-12.98,-45.36
1078,27.67,-65.67,-12.98,-45.36
1079,27.67,-65.67,-12.98,-45.36
1080,24.76,-73.37,-13.15,-52.6
1081,24.76,-73.37,-13.15,-52.6
1082,24.76,-73.37,-13.15,-52.6
1083,24.76,-73.37,-13.15,-52.6
1084,24.76,-73.37,-13.15,-52.6
1085,24.76,-73.37,-13.15,-52.6
1086,24.76,-73.37,-13.15,-52.6
1087,24.76,-73.37,-13.15,-52.6
1088,19.3,-73.26,-13.3,-52.66
1089,19.3,-73.26,-13.3,-52.66
1090,19.3,-73.26,-13.3,-52.66
1091,19.3,-73.26,-13.3,-52.66
1092,19.3,-73.26,-13.3,-52.66
1093,19.3,-73.26,-13.3,-52.66
1094,19.3,-73.26,-13.3,-52.66
1095,19.3,-73.26,-13.3,-52.66
1096,22.11,-68.56,-12.98,-48.72
1097,22.11,-68.56,-12.98,-48.72
1098,22.11,-68.56,-12.98,-48.72
1099,22.11,-68.56,-12.98,-48.72
1100,22.11,-68.56,-12.98,-48.72
1101,22.11,-68.56,-12.98,-48.72
1102,22.11,-68.56,-12.98,-48.72
1103,22.11,-68.56,-12.98,-48.72
1104,22.43,-68.8,-13.12,-48.47
1105,22.43,-68.8,-13.12,-48.47
1106,22.43,-68.8,-13.12,-48.47
1107,22.43,-68.8,-13.12,-48.47
1108,22.43,-68.8,-13.12,-48.47
1109,22.43,-68.8,-13.12,-48.47
1110,22.43,-68.8,-13.12,-48.47
1111,22.43,-68.8,-13.12,-48.47
1112,26.7,-67.29,-13.06,-46.92
1113,26.7,-67.29,-13.06,-46.92
1114,26.7,-67.29,-13.06,-46.92
1115,26.7,-67.29,-13.06,-46.92
1116,26.7,-67.29,-13.06,-46.92
1117,26.7,-67.29,-13.06,-46.92
1118,26.7,-67.29,-13.06,-46.92
1119,26.7,-67.29,-13.06,-46.92
1120,25.3,-68.81,-13.07,-48.85
1121,25.3,-68.81,-13.07,-48.85
1122,25.3,-68.81,-13.07,-48.85
1123,25.3,-68.81,-13.07,-48.85
1124,25.3,-68.81,-13.07,-48.85
1125,25.3,-68.81,-13.07,-48.85
1126,25.3,-68.81,-13.07,-48.85
1127,25.3,-68.81,-13.07,-48.85
1128,26.98,-67.86,-13.02,-47.42
1129,26.98,-67.86,-13.02,-47.42
1130,26.98,-67.86,-13.02,-47.42
1131,26.98,-67.86,-13.02,-47.42
1132,26.98,-67.86,-13.02,-47.42
1133,26.98,-67.86,-13.02,-47.42
1134,26.98,-67.86,-13.02,-47.42
1135,26.98,-67.86,-13.02,-47.42
1136,26.06,-68.24,-13.01,-47.87
1137,26.06,-68.24,-13.01,-47.87
1138,26.06,-68.24,-13.01,-47.87
1139,26.06,-68.24,-13.01,-47.87
1140,26.06,-68.24,-13.01,-47.87
1141,26.06,-68.24,-13.01,-47.87
1142,26.06,-68.24,-13.01,-47.87
1143,26.06,-68.24,-13.01,-47.87
1144,24.35,-68.26,-13.15,-47.88
1145,24.35,-68.26,-13.15,-47.88
1146,24.35,-68.26,-13.15,-47.88
1147,24.35,-68.26,-13.15,-47.88
1148,24.35,-68.26,-13.15,-47.88
1149,24.35,-68.26,-13.15,-47.88
1150,24.35,-68.26,-13.15,-47.88
1151,24.35,-68.26,-13.15,-47.88
1152,22.07,-68.11,-12.98,-48.26
1153,22.07,-68.11,-12.98,-48.26
1154,22.07,-68.11,-12.98,-48.26
1155,22.07,-68.11,-12.98,-48.26
1156,22.07,-68.11,-12.98,-48.26
1157,22.07,-68.11,-12.98,-48.26
1158,22.07,-68.11,-12.98,-48.26
1159,22.07,-68.11,-12.98,-48.26
1160,22.38,-68.51,-13.11,-48.58
1161,22.38,-68.51,-13.11,-48.58
1162,22.38,-68.51,-13.11,-48.58
1163,22.38,-68.51,-13.11,-48.58
1164,22.38,-68.51,-13.11,-48.58
1165,22.38,-68.51,-13.11,-48.58
1166,22.38,-68.51,-13.11,-48.58
1167,22.38,-68.51,-13.11,-48.58
1168,26.98,-65.92,-13.01,-45.97
1169,26.98,-65.92,-13.01,-45.97
1170,26.98,-65.92,-13.01,-45.97
1171,26.98,-65.92,-13.01,-45.97
1172,26.98,-65.92,-13.01,-45.97
1173,26.98,-65.92,-13.01,-45.97
1174,26.98,-65.92,-13.01,-45.97
1175,26.98,-65.92,-13.01,-45.97
1176,23.83,-68.34,-12.88,-48.22
1177,23.83,-68.34,-12.88,-48.22
1178,23.83,-68.34,-12.88,-48.22
1179,23.83,-68.34,-12.88,-48.22
1180,23.83,-68.34,-12.88,-48.22
1181,23.83,-68.34,-12.88,-48.22
1182,23.83,-68.34,-12.88,-48.22
1183,23.83,-68.34,-12.88,-48.22
1184,21.14,-69.83,-13.11,-49.51
1185,21.14,-69.83,-13.11,-49.51
1186,21.14,-69.83,-13.11,-49.51
1187,21.14,-69.83,-13.11,-49.51
1188,21.14,-69.83,-13.11,-49.51
1189,21.14,-69.83,-13.11,-49.51
1190,21.14,-69.83,-13.11,-49.51
1191,21.14,-69.83,-13.11,-49.51
1192,23.6,-69.61,-13.02,-48.89
1193,23.6,-69.61,-13.02,-48.89
1194,23.6,-69.61,-13.02,-48.89
1195,23.6,-69.61,-13.02,-48.89
1196,23.6,-69.61,-13.02,-48.89
1197,23.6,-69.61,-13.02,-48.89
1198,23.6,-69.61,-13.02,-48.89
1199,23.6,-69.61,-13.02,-48.89
1200,19.04,-73.04,-13.16,-52.5
1201,19.04,-73.04,-13.16,-52.5
1202,19.04,-73.04,-13.16,-52.5
1203,19.04,-73.04,-13.16,-52.5
1204,19.04,-73.04,-13.16,-52.5
1205,19.04,-73.04,-13.16,-52.5
1206,19.04,-73.04,-13.16,-52.5
1207,19.04,-73.04,-13.16,-52.5
1208,8.95,-84.75,-15.88,-62.07
1209,8.95,-84.75,-15.88,-62.07
1210,8.95,-84.75,-15.88,-62.07
1211,8.95,-84.75,-15.88,-62.07
1212,8.95,-84.75,-15.88,-62.07
1213,8.95,-84.75,-15.88,-62.07
1214,8.95,-84.75,-15.88,-62.07
1215,8.95,-84.75,-15.88,-62.07
1216,19.29,-80.02,-19.1,-52.93
1217,19.29,-80.02,-19.1,-52.93
1218,19.29,-80.02,-19.1,-52.93
1219,19.29,-80.02,-19.1,-52.93
1220,19.29,-80.02,-19.1,-52.93
1221,19.29,-80.02,-19.1,-52.93
1222,19.29,-80.02,-19.1,-52.93
1223,19.29,-80.02,-19.1,-52.93
1224,19.49,-71.33,-12.96,-51.07
1225,19.49,-71.33,-12.96,-51.07
1226,19.49,-71.33,-12.96,-51.07
1227,19.49,-71.33,-12.96,-51.07
1228,19.49,-71.33,-12.96,-51.07
1229,19.49,-71.33,-12.96,-51.07
1230,19.49,-71.33,-12.96,-51.07
1231,19.49,-71.33,-12.96,-51.07
1232,18.23,-74.24,-13.01,-53.01
1233,18.23,-74.24,-13.01,-53.01
1234,18.23,-74.24,-13.01,-53.01
1235,18.23,-74.24,-13.01,-53.01
1236,18.23,-74.24,-13.01,-53.01
1237,18.23,-74.24,-13.01,-53.01
1238,18.23,-74.24,-13.01,-53.01
1239,18.23,-74.24,-13.01,-53.01
1240,17.11,-72.98,-13.33,-52.54
1241,17.11,-72.98,-13.33,-52.54
1242,17.11,-72.98,-13.33,-52.54
1243,17.11,-72.98,-13.33,-52.54
1244,17.11,-72.98,-13.33,-52.54
1245,17.11,-72.98,-13.33,-52.54
1246,17.11,-72.98,-13.33,-52.54
1247,17.11,-72.98,-13.33,-52.54
1248,20.83,-77.14,-16.42,-52.76
1249,20.83,-77.14,-16.42,-52.76
1250,20.83,-77.14,-16.42,-52.76
1251,20.83,-77.14,-16.42,-52.76
1252,20.83,-77.14,-16.42,-52.76
1253,20.83,-77.14,-16.42,-52.76
1254,20.83,-77.14,-16.42,-52.76
1255,20.83,-77.14,-16.42,-52.76
1256,18.46,-76.05,-13.8,-54.26
1257,18.46,-76.05,-13.8,-54.26
1258,18.46,-76.05,-13.8,-54.26
1259,18.46,-76.05,-13.8,-54.26
1260,18.46,-76.05,-13.8,-54.26
1261,18.46,-76.05,-13.8,-54.26
1262,18.46,-76.05,-13.8,-54.26
1263,18.46,-76.05,-13.8,-54.26
1264,19.97,-73.91,-15.0,-51.01
1265,19.97,-73.91,-15.0,-51.01
1266,19.97,-73.91,-15.0,-51.01
1267,19.97,-73.91,-15.0,-51.01
1268,19.97,-73.91,-15.0,-51.01
1269,19.97,-73.91,-15.0,-51.01
1270,19.97,-73.91,-15.0,-51.01
1271,19.97,-73.91,-15.0,-51.01
1272,17.45,-81.32,-14.42,-59.26
1273,17.45,-81.32,-14.42,-59.26
1274,17.45,-81.32,-14.42,-59.26
1275,17.45,-81.32,-14.42,-59.26
1276,17.45,-81.32,-14.42,-59.26
1277,17.45,-81.32,-14.42,-59.26
1278,17.45,-81.32,-14.42,-59.26
1279,17.45,-81.32,-14.42,-59.26
1280,17.45,-79.35,-13.41,-58.4
1281,17.45,-79.35,-13.41,-58.4
1282,17.45,-79.35,-13.41,-58.4
1283,17.45,-79.35,-13.41,-58.4
1284,17.45,-79.35,-13.41,-58.4
1285,17.45,-79.35,-13.41,-58.4
1286,17.45,-79.35,-13.41,-58.4
1287,17.45,-79.35,-13.41,-58.4
1288,14.02,-81.46,-14.43,-59.29
1289,14.02,-81.46,-14.43,-59.29
1290,14.02,-81.46,-14.43,-59.29
1291,14.02,-81.46,-14.43,-59.29
1292,14.02,-81.46,-14.43,-59.29
1293,14.02,-81.46,-14.43,-59.29
1294,14.02,-81.46,-14.43,-59.29
1295,14.02,-81.46,-14.43,-59.29
1296,10.59,-83.61,-13.11,-62.6
1297,10.59,-83.61,-13.11,-62.6
1298,10.59,-83.61,-13.11,-62.6
1299,10.59,-83.61,-13.11,-62.6
1300,10.59,-83.61,-13.11,-62.6
1301,10.59,-83.61,-13.11,-62.6
1302,10.59,-83.61,-13.11,-62.6
1303,10.59,-83.61,-13.11,-62.6
1304,11.39,-84.93,-15.65,-61.24
1305,11.39,-84.93,-15.65,-61.24
1306,11.39,-84.93,-15.65,-61.24
1307,11.39,-84.93,-15.65,-61.24
1308,11.39,-84.93,-15.65,-61.24
1309,11.39,-84.93,-15.65,-61.24
1310,11.39,-84.93,-15.65,-61.24
1311,11.39,-84.93,-15.65,-61.24
1312,16.76,-84.2,-17.9,-58.84
1313,16.76,-84.2,-17.9,-58.84
1314,16.76,-84.2,-17.9,-58.84
